"name","member_id","year","assembly","party","camp","seniority","n_seminars","n_cross_party","cross_party_ratio","avg_coalition_size","is_governing","is_female","is_proportional","is_seoul","province","total_terms","n_bills_led"
"최교일","TO79481Z",2018,20,"자유한국당","보수계",1,2,0,0,3,FALSE,FALSE,FALSE,FALSE,"경북",1,51
"최교일","TO79481Z",2019,20,"자유한국당","보수계",1,6,1,0.1667,7.83,FALSE,FALSE,FALSE,FALSE,"경북",1,51
"최교일",NA,2020,21,"미래통합당","기타",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경북",1,0
"최구식","DGA8069B",2008,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"경상남",2,40
"최구식","DGA8069B",2009,18,"한나라당","보수계",2,6,0,0,1.5,TRUE,FALSE,FALSE,FALSE,"경상남",2,40
"최구식","DGA8069B",2010,18,"한나라당","보수계",2,4,1,0.25,1.5,TRUE,FALSE,FALSE,FALSE,"경상남",2,40
"최구식","DGA8069B",2011,18,"한나라당","보수계",2,9,0,0,1.22,TRUE,FALSE,FALSE,FALSE,"경상남",2,40
"최규성","53Y1887H",2008,18,"민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"전북",3,56
"최규성","53Y1887H",2010,18,"민주당","민주계",2,5,2,0.4,1.4,FALSE,FALSE,FALSE,FALSE,"전북",3,56
"최규성","53Y1887H",2011,18,"민주당","민주계",2,5,5,1,5.4,FALSE,FALSE,FALSE,FALSE,"전북",3,56
"최규성","53Y1887H",2012,19,"민주통합당","기타",3,1,0,0,2,FALSE,FALSE,FALSE,FALSE,"전북",3,65
"최규성","53Y1887H",2013,19,"민주당","민주계",3,4,1,0.25,3.75,FALSE,FALSE,FALSE,FALSE,"전북",3,65
"최규성","53Y1887H",2014,19,"더불어민주당","민주계",3,1,0,0,3,FALSE,FALSE,FALSE,FALSE,"전북",3,65
"최규성","53Y1887H",2015,19,"더불어민주당","민주계",3,5,2,0.4,7.2,FALSE,FALSE,FALSE,FALSE,"전북",3,65
"최규식","K8Q3437F",2004,17,"열린우리당","민주계",1,1,0,0,2,TRUE,FALSE,FALSE,TRUE,"서울특",2,19
"최규식","K8Q3437F",2005,17,"민주당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",2,19
"최규식","K8Q3437F",2006,17,"민주당","민주계",1,2,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",2,19
"최규식","K8Q3437F",2009,18,"민주당","민주계",2,3,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",2,33
"최규식","K8Q3437F",2011,18,"민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",2,33
"최기상","I5I2468R",2020,21,"더불어민주당","민주계",1,4,1,0.25,1.75,TRUE,FALSE,FALSE,TRUE,"서울",1,74
"최기상","I5I2468R",2021,21,"더불어민주당","민주계",1,8,3,0.375,22.25,TRUE,FALSE,FALSE,TRUE,"서울",1,74
"최기상","I5I2468R",2022,21,"더불어민주당","민주계",1,12,2,0.1667,17.08,FALSE,FALSE,FALSE,TRUE,"서울",1,74
"최기상","I5I2468R",2023,21,"더불어민주당","민주계",1,8,2,0.25,23.62,FALSE,FALSE,FALSE,TRUE,"서울",1,74
"최기상","I5I2468R",2024,22,"더불어민주당","민주계",2,6,0,0,27.83,FALSE,FALSE,FALSE,TRUE,"서울",1,31
"최기상","I5I2468R",2025,22,"더불어민주당","민주계",2,6,2,0.3333,9,FALSE,FALSE,FALSE,TRUE,"서울",1,31
"최도자","O8E1566L",2016,20,"국민의당","중도",1,6,1,0.1667,1.67,FALSE,TRUE,TRUE,FALSE,"비례대",1,155
"최도자","O8E1566L",2017,20,"바른미래당","중도",1,15,9,0.6,3.13,FALSE,TRUE,TRUE,FALSE,"비례대",1,155
"최도자","O8E1566L",2018,20,"바른미래당","중도",1,17,7,0.4118,2.41,FALSE,TRUE,TRUE,FALSE,"비례대",1,155
"최도자","O8E1566L",2019,20,"바른미래당","중도",1,22,15,0.6818,3.95,FALSE,TRUE,TRUE,FALSE,"비례대",1,155
"최동익","KM010870",2012,19,"민주당","민주계",1,11,2,0.1818,1.45,FALSE,FALSE,TRUE,FALSE,"비례대",1,136
"최동익","KM010870",2013,19,"새정치민주연합","민주계",1,25,9,0.36,2.92,FALSE,FALSE,TRUE,FALSE,"비례대",1,136
"최동익","KM010870",2014,19,"새정치민주연합","민주계",1,13,7,0.5385,2.92,FALSE,FALSE,TRUE,FALSE,"비례대",1,136
"최동익","KM010870",2015,19,"더불어민주당","민주계",1,19,5,0.2632,2.42,FALSE,FALSE,TRUE,FALSE,"비례대",1,136
"최동익",NA,2016,20,"더불어민주당","민주계",2,1,0,0,1,FALSE,FALSE,TRUE,FALSE,"비례대",1,0
"최명길","U013741R",2016,20,"더불어민주당","민주계",1,2,1,0.5,2.5,FALSE,FALSE,FALSE,TRUE,"서울",1,35
"최명길","U013741R",2017,20,"더불어민주당","민주계",1,7,6,0.8571,4.29,TRUE,FALSE,FALSE,TRUE,"서울",1,35
"최문순","I3B8061W",2008,18,"민주당","민주계",1,5,0,0,1,FALSE,FALSE,TRUE,FALSE,"비례대",1,20
"최문순","I3B8061W",2009,18,"민주당","민주계",1,13,2,0.1538,1.85,FALSE,FALSE,TRUE,FALSE,"비례대",1,20
"최문순","I3B8061W",2010,18,"민주당","민주계",1,9,2,0.2222,1.89,FALSE,FALSE,TRUE,FALSE,"비례대",1,20
"최문순","I3B8061W",2011,18,"민주당","민주계",1,3,1,0.3333,2.33,FALSE,FALSE,TRUE,FALSE,"비례대",1,20
"최민희","YS38221N",2012,19,"새정치민주연합","민주계",1,9,0,0,1.78,FALSE,TRUE,TRUE,FALSE,"비례대",1,116
"최민희","YS38221N",2013,19,"새정치민주연합","민주계",1,15,1,0.0667,3,FALSE,TRUE,TRUE,FALSE,"비례대",1,116
"최민희","YS38221N",2014,19,"새정치민주연합","민주계",1,16,2,0.125,2.56,FALSE,TRUE,TRUE,FALSE,"비례대",1,116
"최민희","YS38221N",2015,19,"새정치민주연합","민주계",1,2,0,0,3,FALSE,TRUE,TRUE,FALSE,"비례대",1,116
"최민희","YS38221N",2024,22,"더불어민주당","민주계",4,13,4,0.3077,19.15,FALSE,TRUE,TRUE,FALSE,"비례대",1,68
"최민희","YS38221N",2025,22,"더불어민주당","민주계",4,7,2,0.2857,17.57,FALSE,TRUE,TRUE,FALSE,"비례대",1,68
"최병국","RN65198P",2005,17,"한나라당","보수계",1,2,1,0.5,7,FALSE,FALSE,FALSE,FALSE,"울산",2,4
"최병국","RN65198P",2008,18,"한나라당","보수계",2,2,0,0,1.5,TRUE,FALSE,FALSE,FALSE,"울산",2,12
"최병국","RN65198P",2009,18,"한나라당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"울산",2,12
"최병국","RN65198P",2011,18,"한나라당","보수계",2,4,0,0,1,TRUE,FALSE,FALSE,FALSE,"울산",2,12
"최보윤","UOS16250",2024,22,"국민의힘","보수계",NA,15,8,0.5333,5.53,TRUE,NA,NA,NA,NA,NA,80
"최보윤","UOS16250",2025,22,"국민의힘","보수계",NA,15,8,0.5333,6.13,TRUE,NA,NA,NA,NA,NA,80
"최봉홍","0X75519K",2012,19,"새누리당","보수계",1,3,0,0,1,TRUE,FALSE,TRUE,FALSE,"비례대",1,50
"최봉홍","0X75519K",2013,19,"새누리당","보수계",1,8,1,0.125,1.38,TRUE,FALSE,TRUE,FALSE,"비례대",1,50
"최봉홍","0X75519K",2014,19,"새누리당","보수계",1,4,1,0.25,1.25,TRUE,FALSE,TRUE,FALSE,"비례대",1,50
"최봉홍","0X75519K",2015,19,"새누리당","보수계",1,3,2,0.6667,3.67,TRUE,FALSE,TRUE,FALSE,"비례대",1,50
"최성","6NE2017V",2004,17,"국민중심당","민주계",1,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기도",1,8
"최성","6NE2017V",2005,17,"국민중심당","민주계",1,2,1,0.5,3,TRUE,FALSE,FALSE,FALSE,"경기도",1,8
"최수진","WJG74792",2024,22,"국민의힘","보수계",NA,10,5,0.5,6.4,TRUE,NA,NA,NA,NA,NA,52
"최수진","WJG74792",2025,22,"국민의힘","보수계",NA,15,7,0.4667,3.27,TRUE,NA,NA,NA,NA,NA,52
"최순영","I553607U",2004,17,"민주노동당","진보계",1,8,0,0,1,FALSE,TRUE,TRUE,FALSE,"비례대",1,31
"최순영","I553607U",2005,17,"민주노동당","진보계",1,16,3,0.1875,1.75,FALSE,TRUE,TRUE,FALSE,"비례대",1,31
"최순영","I553607U",2006,17,"민주노동당","진보계",1,9,2,0.2222,1.22,FALSE,TRUE,TRUE,FALSE,"비례대",1,31
"최순영","I553607U",2007,17,"민주노동당","진보계",1,6,2,0.3333,1.5,FALSE,TRUE,TRUE,FALSE,"비례대",1,31
"최순영",NA,2008,18,"민주노동당","진보계",2,2,0,0,1,FALSE,TRUE,TRUE,FALSE,"비례대",1,0
"최승재","M7T9712V",2020,21,"국민의힘","보수계",1,2,0,0,19,FALSE,FALSE,TRUE,FALSE,"비례대",1,65
"최승재","M7T9712V",2021,21,"국민의힘","보수계",1,2,2,1,46.5,FALSE,FALSE,TRUE,FALSE,"비례대",1,65
"최승재","M7T9712V",2022,21,"국민의힘","보수계",1,13,5,0.3846,11.77,TRUE,FALSE,TRUE,FALSE,"비례대",1,65
"최승재","M7T9712V",2023,21,"국민의힘","보수계",1,15,5,0.3333,5.8,TRUE,FALSE,TRUE,FALSE,"비례대",1,65
"최연숙","8VJ8533R",2020,21,"국민의당","중도",1,7,7,1,8.43,FALSE,TRUE,TRUE,FALSE,"비례대",1,72
"최연숙","8VJ8533R",2021,21,"국민의당","중도",1,10,9,0.9,13.7,FALSE,TRUE,TRUE,FALSE,"비례대",1,72
"최연숙","8VJ8533R",2022,21,"국민의힘","보수계",1,14,11,0.7857,13.57,TRUE,TRUE,TRUE,FALSE,"비례대",1,72
"최연숙","8VJ8533R",2023,21,"국민의힘","보수계",1,13,11,0.8462,8.46,TRUE,TRUE,TRUE,FALSE,"비례대",1,72
"최연숙",NA,2024,22,"국민의힘","보수계",2,1,0,0,1,TRUE,TRUE,TRUE,FALSE,"비례대",1,0
"최연혜","16I8621J",2016,20,"새누리당","보수계",1,2,0,0,1,TRUE,TRUE,TRUE,FALSE,"비례대",1,51
"최연혜","16I8621J",2017,20,"자유한국당","보수계",1,3,1,0.3333,8.67,FALSE,TRUE,TRUE,FALSE,"비례대",1,51
"최연혜","16I8621J",2018,20,"자유한국당","보수계",1,4,0,0,5.5,FALSE,TRUE,TRUE,FALSE,"비례대",1,51
"최연혜","16I8621J",2019,20,"자유한국당","보수계",1,8,1,0.125,7.12,FALSE,TRUE,TRUE,FALSE,"비례대",1,51
"최연희","T8H6713N",2005,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"강원",2,4
"최연희","T8H6713N",2009,18,"무소속","기타",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"강원",2,7
"최연희","T8H6713N",2011,18,"무소속","기타",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"강원",2,7
"최영희","W0E4362P",2008,18,"민주당","민주계",1,6,1,0.1667,1.17,FALSE,TRUE,TRUE,FALSE,"비례대",2,58
"최영희","W0E4362P",2009,18,"민주당","민주계",1,9,3,0.3333,1.89,FALSE,TRUE,TRUE,FALSE,"비례대",2,58
"최영희","W0E4362P",2010,18,"민주당","민주계",1,9,7,0.7778,2.56,FALSE,TRUE,TRUE,FALSE,"비례대",2,58
"최영희","W0E4362P",2011,18,"민주당","민주계",1,11,3,0.2727,2.09,FALSE,TRUE,TRUE,FALSE,"비례대",2,58
"최영희","YTA7297R",2022,21,"국민의힘","보수계",4,2,1,0.5,3.5,TRUE,TRUE,TRUE,FALSE,"비례대",2,25
"최영희","YTA7297R",2023,21,"국민의힘","보수계",4,19,11,0.5789,4.53,TRUE,TRUE,TRUE,FALSE,"비례대",2,25
"최용규","7W28547U",2004,17,"국민중심당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"인천",1,14
"최욱철","MPQ32684",2008,18,"무소속","기타",1,3,0,0,1.33,FALSE,FALSE,FALSE,FALSE,"강원",1,3
"최운열","ZJI5740K",2016,20,"더불어민주당","민주계",1,9,2,0.2222,5,FALSE,FALSE,TRUE,FALSE,"비례대",1,47
"최운열","ZJI5740K",2017,20,"더불어민주당","민주계",1,20,10,0.5,3.95,TRUE,FALSE,TRUE,FALSE,"비례대",1,47
"최운열","ZJI5740K",2018,20,"더불어민주당","민주계",1,22,10,0.4545,1.95,TRUE,FALSE,TRUE,FALSE,"비례대",1,47
"최운열","ZJI5740K",2019,20,"더불어민주당","민주계",1,13,6,0.4615,4.92,TRUE,FALSE,TRUE,FALSE,"비례대",1,47
"최운열",NA,2020,21,"더불어민주당","민주계",2,1,0,0,1,TRUE,FALSE,TRUE,FALSE,"비례대",1,0
"최원식","EOY55268",2012,19,"민주당","민주계",1,4,1,0.25,3.25,FALSE,FALSE,FALSE,FALSE,"인천",1,49
"최원식","EOY55268",2013,19,"민주당","민주계",1,5,1,0.2,5.6,FALSE,FALSE,FALSE,FALSE,"인천",1,49
"최원식","EOY55268",2014,19,"새정치민주연합","민주계",1,6,1,0.1667,2.67,FALSE,FALSE,FALSE,FALSE,"인천",1,49
"최원식","EOY55268",2015,19,"새정치민주연합","민주계",1,5,0,0,3.2,FALSE,FALSE,FALSE,FALSE,"인천",1,49
"최은석","UF53617M",2024,22,"국민의힘","보수계",NA,2,2,1,12.5,TRUE,NA,NA,NA,NA,NA,70
"최은석","UF53617M",2025,22,"국민의힘","보수계",NA,5,2,0.4,12,TRUE,NA,NA,NA,NA,NA,70
"최인기","L3X8851C",2004,17,"민주당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"전남",2,21
"최인기","L3X8851C",2005,17,"무소속","기타",1,1,1,1,9,FALSE,FALSE,FALSE,FALSE,"전남",2,21
"최인기","L3X8851C",2006,17,"민주당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"전남",2,21
"최인기","L3X8851C",2007,17,"무소속","기타",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"전남",2,21
"최인기","L3X8851C",2008,18,"민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"전남",2,30
"최인기","L3X8851C",2009,18,"민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"전남",2,30
"최인기","L3X8851C",2010,18,"민주당","민주계",2,1,1,1,3,FALSE,FALSE,FALSE,FALSE,"전남",2,30
"최인기","L3X8851C",2011,18,"민주당","민주계",2,2,1,0.5,1.5,FALSE,FALSE,FALSE,FALSE,"전남",2,30
"최인호","LPB30152",2016,20,"더불어민주당","민주계",1,4,0,0,6.5,FALSE,FALSE,FALSE,FALSE,"부산",2,107
"최인호","LPB30152",2017,20,"더불어민주당","민주계",1,16,5,0.3125,7.19,TRUE,FALSE,FALSE,FALSE,"부산",2,107
"최인호","LPB30152",2018,20,"더불어민주당","민주계",1,4,1,0.25,3,TRUE,FALSE,FALSE,FALSE,"부산",2,107
"최인호","LPB30152",2019,20,"더불어민주당","민주계",1,18,3,0.1667,10.67,TRUE,FALSE,FALSE,FALSE,"부산",2,107
"최인호","LPB30152",2020,21,"더불어민주당","민주계",2,6,0,0,11,TRUE,FALSE,FALSE,FALSE,"부산",2,64
"최인호","LPB30152",2021,21,"더불어민주당","민주계",2,11,6,0.5455,15.82,TRUE,FALSE,FALSE,FALSE,"부산",2,64
"최인호","LPB30152",2022,21,"더불어민주당","민주계",2,18,8,0.4444,15.61,FALSE,FALSE,FALSE,FALSE,"부산",2,64
"최인호","LPB30152",2023,21,"더불어민주당","민주계",2,29,13,0.4483,14.72,FALSE,FALSE,FALSE,FALSE,"부산",2,64
"최인호",NA,2024,22,"더불어민주당","민주계",3,1,1,1,36,FALSE,FALSE,FALSE,FALSE,"부산",2,0
"최재성","VE469451",2004,17,"열린우리당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",4,19
"최재성","VE469451",2005,17,"민주당","민주계",1,2,0,0,1.5,TRUE,FALSE,FALSE,FALSE,"경기",4,19
"최재성","VE469451",2006,17,"민주당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",4,19
"최재성","VE469451",2007,17,"열린우리당","민주계",1,1,0,0,2,TRUE,FALSE,FALSE,FALSE,"경기",4,19
"최재성","VE469451",2008,18,"민주당","민주계",2,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",4,31
"최재성","VE469451",2009,18,"민주당","민주계",2,3,1,0.3333,1.67,FALSE,FALSE,FALSE,FALSE,"경기",4,31
"최재성","VE469451",2010,18,"민주당","민주계",2,2,1,0.5,1.5,FALSE,FALSE,FALSE,FALSE,"경기",4,31
"최재성","VE469451",2011,18,"민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",4,31
"최재성","VE469451",2012,19,"민주당","민주계",3,3,1,0.3333,1.33,FALSE,FALSE,FALSE,FALSE,"경기",4,35
"최재성","VE469451",2013,19,"민주당","민주계",3,3,0,0,6,FALSE,FALSE,FALSE,FALSE,"경기",4,35
"최재성","VE469451",2014,19,"더불어민주당","민주계",3,4,0,0,1.5,FALSE,FALSE,FALSE,FALSE,"경기",4,35
"최재성","VE469451",2018,20,"더불어민주당","민주계",4,3,0,0,2,TRUE,FALSE,FALSE,FALSE,"경기",4,27
"최재성","VE469451",2019,20,"더불어민주당","민주계",4,6,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",4,27
"최재천","2Z21631Z",2004,17,"국민중심당","민주계",1,1,1,1,5,TRUE,FALSE,FALSE,TRUE,"서울",2,20
"최재천","2Z21631Z",2005,17,"국민중심당","민주계",1,3,0,0,1.33,TRUE,FALSE,FALSE,TRUE,"서울",2,20
"최재천","2Z21631Z",2006,17,"국민중심당","민주계",1,3,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울",2,20
"최재천","2Z21631Z",2007,17,"열린우리당","민주계",1,7,0,0,1.14,TRUE,FALSE,FALSE,TRUE,"서울",2,20
"최재천","2Z21631Z",2008,18,"열린우리당","민주계",2,1,0,0,7,FALSE,FALSE,FALSE,TRUE,"서울",2,0
"최재천","2Z21631Z",2012,19,"민주당","민주계",3,15,0,0,1.47,FALSE,FALSE,FALSE,TRUE,"서울",2,21
"최재천","2Z21631Z",2013,19,"무소속","기타",3,21,3,0.1429,2.57,FALSE,FALSE,FALSE,TRUE,"서울",2,21
"최재천","2Z21631Z",2014,19,"새정치민주연합","민주계",3,7,2,0.2857,3.14,FALSE,FALSE,FALSE,TRUE,"서울",2,21
"최재천","2Z21631Z",2015,19,"무소속","기타",3,14,4,0.2857,1.79,FALSE,FALSE,FALSE,TRUE,"서울",2,21
"최재형","6RM29022",2022,21,"국민의힘","보수계",1,15,3,0.2,1.73,TRUE,FALSE,FALSE,TRUE,"서울",1,19
"최재형","6RM29022",2023,21,"국민의힘","보수계",1,32,7,0.2188,1.94,TRUE,FALSE,FALSE,TRUE,"서울",1,19
"최재형",NA,2024,22,"국민의힘","보수계",2,3,1,0.3333,3,TRUE,FALSE,FALSE,TRUE,"서울",1,0
"최종원","SCA7983X",2011,18,"민주당","민주계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"강원",1,8
"최종윤","Z7Y7827F",2020,21,"더불어민주당","민주계",1,11,4,0.3636,15.45,TRUE,FALSE,FALSE,FALSE,"경기",1,100
"최종윤","Z7Y7827F",2021,21,"더불어민주당","민주계",1,7,2,0.2857,32.29,TRUE,FALSE,FALSE,FALSE,"경기",1,100
"최종윤","Z7Y7827F",2022,21,"더불어민주당","민주계",1,24,11,0.4583,17.58,FALSE,FALSE,FALSE,FALSE,"경기",1,100
"최종윤","Z7Y7827F",2023,21,"더불어민주당","민주계",1,23,11,0.4783,11.65,FALSE,FALSE,FALSE,FALSE,"경기",1,100
"최철국","0Y39862U",2008,18,"민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경남",2,17
"최철국","0Y39862U",2009,18,"민주당","민주계",2,2,1,0.5,2.5,FALSE,FALSE,FALSE,FALSE,"경남",2,17
"최철국","0Y39862U",2010,18,"민주당","민주계",2,1,0,0,2,FALSE,FALSE,FALSE,FALSE,"경남",2,17
"최춘식","3DK8989T",2020,21,"국민의힘","보수계",1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,"경기",1,53
"최춘식","3DK8989T",2021,21,"국민의힘","보수계",1,1,1,1,22,FALSE,FALSE,FALSE,FALSE,"경기",1,53
"최춘식","3DK8989T",2022,21,"국민의힘","보수계",1,2,2,1,74,TRUE,FALSE,FALSE,FALSE,"경기",1,53
"최춘식","3DK8989T",2023,21,"국민의힘","보수계",1,10,4,0.4,12.2,TRUE,FALSE,FALSE,FALSE,"경기",1,53
"최혁진","CC78321E",2025,22,"무소속","기타",NA,11,1,0.0909,8.91,FALSE,NA,NA,NA,NA,NA,16
"최형두","A0P4646G",2020,21,"국민의힘","보수계",1,6,3,0.5,12.17,FALSE,FALSE,FALSE,FALSE,"경남",1,80
"최형두","A0P4646G",2021,21,"국민의힘","보수계",1,11,6,0.5455,13,FALSE,FALSE,FALSE,FALSE,"경남",1,80
"최형두","A0P4646G",2022,21,"국민의힘","보수계",1,13,8,0.6154,18.85,TRUE,FALSE,FALSE,FALSE,"경남",1,80
"최형두","A0P4646G",2023,21,"국민의힘","보수계",1,24,14,0.5833,6.71,TRUE,FALSE,FALSE,FALSE,"경남",1,80
"최형두","A0P4646G",2024,22,"국민의힘","보수계",2,31,27,0.871,12.39,TRUE,FALSE,FALSE,FALSE,"경남",1,36
"최형두","A0P4646G",2025,22,"국민의힘","보수계",2,43,37,0.8605,5.93,TRUE,FALSE,FALSE,FALSE,"경남",1,36
"최혜영","QD25323M",2020,21,"더불어민주당","민주계",1,33,21,0.6364,7.64,TRUE,TRUE,TRUE,FALSE,"비례대",1,181
"최혜영","QD25323M",2021,21,"더불어민주당","민주계",1,52,22,0.4231,9.25,TRUE,TRUE,TRUE,FALSE,"비례대",1,181
"최혜영","QD25323M",2022,21,"더불어민주당","민주계",1,39,27,0.6923,13.44,FALSE,TRUE,TRUE,FALSE,"비례대",1,181
"최혜영","QD25323M",2023,21,"더불어민주당","민주계",1,51,30,0.5882,7.65,FALSE,TRUE,TRUE,FALSE,"비례대",1,181
"최혜영",NA,2024,22,"더불어민주당","민주계",2,1,0,0,9,FALSE,TRUE,TRUE,FALSE,"비례대",1,0
"추경호","G152611B",2016,20,"새누리당","보수계",1,3,1,0.3333,3.33,TRUE,FALSE,FALSE,FALSE,"대구",2,111
"추경호","G152611B",2017,20,"자유한국당","보수계",1,7,1,0.1429,5.57,FALSE,FALSE,FALSE,FALSE,"대구",2,111
"추경호","G152611B",2018,20,"자유한국당","보수계",1,11,3,0.2727,5.45,FALSE,FALSE,FALSE,FALSE,"대구",2,111
"추경호","G152611B",2019,20,"자유한국당","보수계",1,7,3,0.4286,5,FALSE,FALSE,FALSE,FALSE,"대구",2,111
"추경호","G152611B",2020,21,"국민의힘","보수계",2,11,3,0.2727,12.36,FALSE,FALSE,FALSE,FALSE,"대구",2,101
"추경호","G152611B",2021,21,"국민의힘","보수계",2,3,3,1,49.33,FALSE,FALSE,FALSE,FALSE,"대구",2,101
"추경호","G152611B",2022,21,"국민의힘","보수계",2,4,4,1,47.5,TRUE,FALSE,FALSE,FALSE,"대구",2,101
"추경호","G152611B",2023,21,"국민의힘","보수계",2,9,9,1,32.78,TRUE,FALSE,FALSE,FALSE,"대구",2,101
"추경호","G152611B",2024,22,"국민의힘","보수계",3,2,0,0,2,TRUE,FALSE,FALSE,FALSE,"대구",2,36
"추경호","G152611B",2025,22,"국민의힘","보수계",3,2,0,0,13.5,TRUE,FALSE,FALSE,FALSE,"대구",2,36
"추미애","URV1689Q",2008,18,"민주당","민주계",1,1,0,0,1,FALSE,TRUE,FALSE,TRUE,"서울",3,27
"추미애","URV1689Q",2009,18,"민주당","민주계",1,3,1,0.3333,2.33,FALSE,TRUE,FALSE,TRUE,"서울",3,27
"추미애","URV1689Q",2011,18,"민주당","민주계",1,7,4,0.5714,3.14,FALSE,TRUE,FALSE,TRUE,"서울",3,27
"추미애","URV1689Q",2012,19,"민주당","민주계",2,3,1,0.3333,4.33,FALSE,TRUE,FALSE,TRUE,"서울",3,30
"추미애","URV1689Q",2013,19,"민주당","민주계",2,5,1,0.2,2.4,FALSE,TRUE,FALSE,TRUE,"서울",3,30
"추미애","URV1689Q",2014,19,"새정치민주연합","민주계",2,6,1,0.1667,2,FALSE,TRUE,FALSE,TRUE,"서울",3,30
"추미애","URV1689Q",2015,19,"더불어민주당","민주계",2,10,4,0.4,7.9,FALSE,TRUE,FALSE,TRUE,"서울",3,30
"추미애","URV1689Q",2016,20,"더불어민주당","민주계",3,3,0,0,1.67,FALSE,TRUE,FALSE,TRUE,"서울",3,24
"추미애","URV1689Q",2017,20,"더불어민주당","민주계",3,2,0,0,1,TRUE,TRUE,FALSE,TRUE,"서울",3,24
"추미애","URV1689Q",2018,20,"더불어민주당","민주계",3,1,0,0,1,TRUE,TRUE,FALSE,TRUE,"서울",3,24
"추미애","URV1689Q",2019,20,"더불어민주당","민주계",3,14,0,0,6,TRUE,TRUE,FALSE,TRUE,"서울",3,24
"추미애","URV1689Q",2024,22,"더불어민주당","민주계",5,15,7,0.4667,29.53,FALSE,TRUE,FALSE,TRUE,"서울",3,27
"추미애","URV1689Q",2025,22,"더불어민주당","민주계",5,22,6,0.2727,16.55,FALSE,TRUE,FALSE,TRUE,"서울",3,27
"추혜선","XTB3104O",2016,20,"정의당","진보계",1,18,13,0.7222,3.28,FALSE,TRUE,TRUE,FALSE,"비례대",1,54
"추혜선","XTB3104O",2017,20,"정의당","진보계",1,36,28,0.7778,4.36,FALSE,TRUE,TRUE,FALSE,"비례대",1,54
"추혜선","XTB3104O",2018,20,"정의당","진보계",1,24,13,0.5417,2.62,FALSE,TRUE,TRUE,FALSE,"비례대",1,54
"추혜선","XTB3104O",2019,20,"정의당","진보계",1,17,9,0.5294,4.76,FALSE,TRUE,TRUE,FALSE,"비례대",1,54
"추혜선",NA,2020,21,"정의당","진보계",2,1,1,1,5,FALSE,TRUE,TRUE,FALSE,"비례대",1,0
"태영호","XJC13432",2021,21,"국민의힘","보수계",1,4,2,0.5,9,FALSE,FALSE,FALSE,TRUE,"서울",1,111
"태영호","XJC13432",2022,21,"국민의힘","보수계",1,14,2,0.1429,1.36,TRUE,FALSE,FALSE,TRUE,"서울",1,111
"태영호","XJC13432",2023,21,"국민의힘","보수계",1,5,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울",1,111
"표창원","EX94352K",2016,20,"더불어민주당","민주계",1,13,2,0.1538,2.54,FALSE,FALSE,FALSE,FALSE,"경기",1,57
"표창원","EX94352K",2017,20,"더불어민주당","민주계",1,10,4,0.4,6.7,TRUE,FALSE,FALSE,FALSE,"경기",1,57
"표창원","EX94352K",2018,20,"더불어민주당","민주계",1,18,6,0.3333,2.83,TRUE,FALSE,FALSE,FALSE,"경기",1,57
"표창원","EX94352K",2019,20,"더불어민주당","민주계",1,13,5,0.3846,9.85,TRUE,FALSE,FALSE,FALSE,"경기",1,57
"하영제","FGI27280",2020,21,"국민의힘","보수계",1,3,0,0,13,FALSE,FALSE,FALSE,FALSE,"경남",1,89
"하영제","FGI27280",2021,21,"국민의힘","보수계",1,7,4,0.5714,16.43,FALSE,FALSE,FALSE,FALSE,"경남",1,89
