"member_id","assembly","name","name_hanja","name_eng","party","party_elected","district","district_type","committees","gender","birth_date","seniority","n_bills","n_bills_lead"
"XPP2564T",20,"한정애","韓貞愛","HAN JEOUNGAE","더불어민주당","더불어민주당","서울 강서구병","constituency","외교통일위원회","F",1965-01-08,4,1104,140
"1KD95875",20,"함진규","咸珍圭","HAM JINGYU","자유한국당","새누리당","경기 시흥시갑","constituency","4차 산업혁명 특별위원회, 사법개혁 특별위원회, 정치개혁 특별위원회, 대법관(박정화·조재연) 임명동의에 관한 인사청문특별위원회, 예산결산특별위원회, 국토교통위원회","M",1959-08-13,2,999,156
"3UZ61136",20,"허윤정","許允貞","HEOYUNJUNG","더불어민주당","더불어민주당","비례대표","proportional","국회 코로나19 대책 특별위원회, 과학기술정보방송통신위원회","F",1969-03-09,1,25,4
"T2K9554I",20,"홍문종","洪文鐘","HONG MOONJONG","자유한국당","새누리당","경기 의정부시을","constituency","교육위원회, 교육문화체육관광위원회, 외교통일위원회","M",1955-04-05,4,340,6
"GD131760",20,"홍문표","洪文杓","HONG MOONPYO","자유한국당","새누리당","충남 홍성군예산군","constituency","","M",1947-10-05,4,929,38
"KR14136C",20,"홍영표","洪永杓","HONG YOUNGPYO","더불어민주당","더불어민주당","인천 부평구을","constituency","","M",1957-04-30,4,399,35
"GW55008L",20,"홍의락","洪宜洛","HONG EUIRAK","더불어민주당","무소속","대구 북구을","constituency","국회 코로나19 대책 특별위원회, 4차 산업혁명 특별위원회, 4차 산업혁명 특별위원회, 산업통상자원중소벤처기업위원회, 예산결산특별위원회, 저출산·고령화대책 특별위원회, 국회운영위원회, 산업통상자원위원회","M",1955-03-11,2,596,73
"FRN1867O",20,"홍익표","洪翼杓","HONG IHKPYO","더불어민주당","더불어민주당","서울 중구성동구갑","constituency","","M",1967-11-20,3,592,112
"06L2365K",20,"홍일표","洪日杓","HONG ILPYO","자유한국당","새누리당","인천 남구갑","constituency","기획재정위원회, 산업통상자원중소벤처기업위원회, 대법관(민유숙·안철상) 임명동의에 관한 인사청문특별위원회, 미세먼지 대책 특별위원회, 헌법개정 특별위원회, 정무위원회","M",1956-02-11,3,249,23
"R365233W",20,"홍철호","洪哲鎬","HONG CHULHO","자유한국당","새누리당","경기 김포시을","constituency","정보위원회, 국토교통위원회, 재난안전 대책 특별위원회, 행정안전위원회, 예산결산특별위원회, 정치발전 특별위원회, 지방재정·분권 특별위원회, 안전행정위원회","M",1958-08-13,2,631,54
"C7Z8238W",20,"황영철","黃永哲","HWANG YOUNGCHEUL","자유한국당","새누리당","강원 홍천군철원군화천군양구군인제군","constituency","남북경제협력 특별위원회, 국방위원회, 헌법개정 및 정치개혁 특별위원회, 행정안전위원회, 박근혜 정부의 최순실 등 민간인에 의한 국정농단 의혹사건 진상규명을 위한 국정조사특별위원회, 평창동계올림픽 및 국제경기대회지원 특별위원회, 안전행정위원회, 예산결산특별위원회","M",1965-07-13,3,407,17
"JOY4394O",20,"황주홍","黃柱洪","HWANG JUHONG","국민의당","국민의당","전남 고흥군보성군장흥군강진군","constituency","예산결산특별위원회, 정치발전 특별위원회, 농림축산식품해양수산위원회","M",1952-02-27,2,3297,696
"0VU8517U",20,"황희","黃熙","HWANG HEE","더불어민주당","더불어민주당","서울 양천구갑","constituency","국방위원회","M",1967-07-28,3,765,60
"14M56632",21,"강기윤","姜起潤","KANG GIYUN","국민의힘","미래통합당","경남 창원시성산구","constituency","","M",1960-06-04,2,1259,184
"L2I9861C",21,"강대식","姜大植","KANG DAESIK","국민의힘","미래통합당","대구 동구을","constituency","국방위원회","M",1959-11-02,2,1025,96
"8P37634C",21,"강득구","姜得求","KANG DEUKGU","더불어민주당","더불어민주당","경기 안양시만안구","constituency","기후위기 특별위원회, 기후에너지환경노동위원회","M",1963-05-27,2,1475,108
"GX22581L",21,"강민국","姜旻局","KANG MINKUK","국민의힘","미래통합당","경남 진주시을","constituency","정무위원회, 대미투자특별법 처리를 위한 특별위원회","M",1971-03-03,2,456,49
"P2N50879",21,"강민정","姜旼姃","KANG MINJUNG","더불어민주당","열린민주당","비례대표","proportional","","F",1961-04-26,1,1697,126
"60490713",21,"강병원","姜炳遠","KANG BYUNGWON","더불어민주당","더불어민주당","서울 은평구을","constituency","","M",1971-07-09,2,1058,104
"MNZ4401T",21,"강선우","姜仙祐","KANG SUNWOO","더불어민주당","더불어민주당","서울 강서구갑","constituency","외교통일위원회","F",1978-06-02,2,1270,133
"6FS10566",21,"강성희","姜聖熙","KANG SUNGHEE","진보당","진보당","전북 전주시을","constituency","","M",1972-09-07,1,90,11
"WMG57662",21,"강은미","姜恩美","KANG EUNMI","정의당","정의당","비례대표","proportional","","F",1970-09-06,1,676,91
"5KV96424",21,"강준현","康準鉉","KANG JUNHYEON","더불어민주당","더불어민주당","세종특별자치시을","constituency","정무위원회","M",1964-08-19,2,975,62
"TRE2429O",21,"강훈식","姜勳植","KANG HOONSIK","더불어민주당","더불어민주당","충남 아산시을","constituency","정무위원회","M",1973-10-24,3,767,71
"WCD5518S",21,"고민정","高旼廷","KO MINJUNG","더불어민주당","더불어민주당","서울 광진구을","constituency","교육위원회, 예산결산특별위원회","F",1979-08-23,2,401,44
"4XG1439M",21,"고영인","高永寅","KO YOUNGIN","더불어민주당","더불어민주당","경기 안산시단원구갑","constituency","","M",1963-07-07,1,1205,88
"6V37131U",21,"고용진","高榕진","KOH YONGJIN","더불어민주당","더불어민주당","서울 노원구갑","constituency","","M",1964-08-06,2,909,64
"MHK9919B",21,"곽상도","郭尙道","KWAK SANGDO","국민의힘","미래통합당","대구 중구남구","constituency","","M",1959-12-23,2,268,21
"7469929V",21,"구자근","具滋根","KOO JAKEUN","국민의힘","미래통합당","경북 구미시갑","constituency","산업통상자원중소벤처기업위원회","M",1967-10-09,2,1996,141
"E9R4507P",21,"권명호","權明浩","KWON MYUNGHO","국민의힘","미래통합당","울산 동구","constituency","","M",1961-01-10,1,1748,111
"GDG1847Z",21,"권성동","權性東","KWEON SEONGDONG","국민의힘","무소속","강원 강릉시","constituency","보건복지위원회","M",1960-04-29,5,796,40
"LG63087O",21,"권영세","權寧世","KWON YOUNGSE","국민의힘","미래통합당","서울 용산구","constituency","정보위원회, 재정경제기획위원회","M",1959-02-24,5,494,34
"YKW37422",21,"권은희","權垠希","KWON EUNHEE","국민의당","국민의당","비례대표","proportional","","F",1974-02-15,3,259,24
"3TO11703",21,"권인숙","權仁淑","KWON INSOOK","더불어민주당","더불어시민당","비례대표","proportional","","F",1964-08-28,1,975,108
"C7E79345",21,"권칠승","權七勝","KWON CHILSEUNG","더불어민주당","더불어민주당","경기 화성시병","constituency","행정안전위원회","M",1965-11-18,3,855,96
"B7R2742J",21,"기동민","奇東旻","KI DONGMIN","더불어민주당","더불어민주당","서울 성북구을","constituency","","M",1966-02-23,2,1282,78
"1BX7234U",21,"김경만","金京萬","KIM KYUNGMAN","더불어민주당","더불어시민당","비례대표","proportional","","M",1962-09-23,1,1523,99
"ZKU88693",21,"김경협","金炅俠","KIM KYUNGHYUP","더불어민주당","더불어민주당","경기 부천시갑","constituency","","M",1962-11-07,3,737,72
"X1K3667J",21,"김교흥","金敎興","KIM KYOHEUNG","더불어민주당","더불어민주당","인천 서구갑","constituency","문화체육관광위원회","M",1960-08-30,3,823,73
"C835799S",21,"김근태","金僅泰","KIM KUNTAE","국민의힘","국민의힘","비례대표","proportional","","M",1990-11-25,1,20,3
"X7I4680R",21,"김기현","金起炫","KIM GIHYEON","국민의힘","미래통합당","울산 남구을","constituency","외교통일위원회, 2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회","M",1959-02-21,5,602,44
"QHL3248U",21,"김남국","金南局","KIM NAMKUK","더불어민주당","더불어민주당","경기 안산시단원구을","constituency","","M",1982-10-22,1,1166,75
"LH97552Q",21,"김도읍","金度邑","KIM DOEUP","국민의힘","미래통합당","부산 북구강서구을","constituency","국토교통위원회","M",1964-07-06,4,811,164
"CI15627C",21,"김두관","金斗官","KIM DUKWAN","더불어민주당","더불어민주당","경남 양산시을","constituency","","M",1959-04-10,2,1033,66
"3BC6890E",21,"김미애","金美愛","KIM MIAE","국민의힘","미래통합당","부산 해운대구을","constituency","보건복지위원회, 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회, 12.29 여객기 참사 진상규명을 위한 국정조사특별위원회, 감사원장(김호철) 임명동의에 관한 인사청문특별위원회","F",1969-10-06,2,585,93
"NTT8182Q",21,"김민기","金敏基","KIM MINKI","더불어민주당","더불어민주당","경기 용인시을","constituency","","M",1966-04-28,3,758,71
"MLH1404S",21,"김민석","金民錫","KIM MINSEOK","더불어민주당","더불어민주당","서울 영등포구을","constituency","국방위원회","M",1964-05-29,4,917,86
"6399076T",21,"김민철","金敏徹","KIM MINCHUL","더불어민주당","더불어민주당","경기 의정부시을","constituency","","M",1967-11-18,1,1613,69
"8Q88373R",21,"김병기","金炳基","KIM BYUNGKEE","더불어민주당","더불어민주당","서울 동작구갑","constituency","국방위원회","M",1961-07-10,3,938,57
"KB04377U",21,"김병욱","金炳旭","KIM BYONGWOOK","국민의힘","미래통합당","경북 포항시남구울릉군","constituency","","M",1977-04-30,1,1510,72
"GFF1986K",21,"김병욱","金炳旭","KIM BYUNGWOOK","더불어민주당","더불어민주당","경기 성남시분당구을","constituency","","M",1965-04-15,2,1293,101
"GF286398",21,"김병주","金柄周","KIM BYUNGJOO","더불어민주당","더불어시민당","비례대표","proportional","국방위원회, 순직 해병 수사 방해 및 사건 은폐 등의 진실규명을 위한 국정조사특별위원회, 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회","M",1962-02-07,2,558,43
"1Y73132H",21,"김상훈","金相勳","KIM SANGHOON","국민의힘","미래통합당","대구 서구","constituency","정무위원회, 대미투자특별법 처리를 위한 특별위원회","M",1963-01-25,4,988,76
"UGH6481E",21,"김상희","金相姬","KIM SANGHEE","더불어민주당","더불어민주당","경기 부천시병","constituency","","F",1954-05-18,4,791,99
"ZYP7962W",21,"김석기","金碩基","KIM SEOKKI","국민의힘","미래통합당","경북 경주시","constituency","외교통일위원회","M",1954-08-06,3,1204,60
"JNL7001A",21,"김선교","金善敎","KIM SUNGYO","국민의힘","미래통합당","경기 여주시양평군","constituency","농림축산식품해양수산위원회","M",1960-09-18,2,1073,114
"9D939735",21,"김성원","金成願","KIM SUNGWON","국민의힘","미래통합당","경기 동두천시연천군","constituency","산업통상자원중소벤처기업위원회","M",1973-10-15,3,1667,193
"2UD1340H",21,"김성주","金成柱","KIM SUNGJOO","더불어민주당","더불어민주당","전북 전주시병","constituency","","M",1964-04-10,2,994,72
"XSP20229",21,"김성환","金星煥","KIM SUNGWHAN","더불어민주당","더불어민주당","서울 노원구병","constituency","산업통상자원중소벤처기업위원회","M",1965-10-15,3,688,28
"L7T64271",21,"김수흥","金洙興","KIM SOOHEUNG","더불어민주당","더불어민주당","전북 익산시갑","constituency","","M",1961-04-29,1,1157,96
"P2N4585G",21,"김승남","金承南","KIM SEUNGNAM","더불어민주당","더불어민주당","전남 고흥군보성군장흥군강진군","constituency","","M",1965-10-06,2,1502,120
"5K93695T",21,"김승수","金承洙","KIM SEUNGSU","국민의힘","미래통합당","대구 북구을","constituency","문화체육관광위원회, 정치개혁특별위원회","M",1965-07-05,2,1187,103
"ATB59635",21,"김승원","金勝源","KIM SEUNGWON","더불어민주당","더불어민주당","경기 수원시갑","constituency","정무위원회, 예산결산특별위원회, 감사원장(김호철) 임명동의에 관한 인사청문특별위원회","M",1969-07-08,2,1973,92
"B7D7534L",21,"김영배","金永培","KIM YOUNGBAE","더불어민주당","더불어민주당","서울 성북구갑","constituency","외교통일위원회","M",1967-03-08,2,1445,88
